000.003	000.001	000.004	011.108	012.012	000.015;
-000.002	000.002	000.004	011.108	012.012	000.015;
000.018	000.003	000.004	011.108	012.012	000.015;
-000.004	000.005	000.004	011.108	012.012	000.015;
000.009	000.007	000.004	011.108	012.012	000.015;
000.000	000.005	000.004	011.108	012.012	000.015;
000.005	000.007	000.004	011.108	012.012	000.015;
000.010	000.008	000.004	011.108	012.012	000.015;
000.000	000.008	000.004	011.106	012.014	000.015;
000.008	000.008	000.004	011.106	012.014	000.015;
-000.001	000.009	000.004	011.106	012.014	000.015;
000.017	000.011	000.005	011.106	012.014	000.015;
000.004	000.010	000.005	011.106	012.014	000.015;
000.010	000.011	000.005	011.106	012.014	000.015;
000.002	000.010	000.005	011.104	012.016	000.015;
-000.001	000.011	000.005	011.104	012.016	000.015;
000.024	000.010	000.006	011.104	012.016	000.015;
000.004	000.012	000.006	011.102	012.018	000.015;
000.010	000.011	000.006	011.102	012.018	000.015;
-000.000	000.013	000.006	011.102	012.018	000.015;
000.008	000.013	000.006	011.102	012.018	000.015;
000.024	000.013	000.006	011.102	012.018	000.015;
000.000	000.011	000.006	011.100	012.020	000.015;
000.006	000.014	000.007	011.100	012.020	000.015;
000.000	000.014	000.007	011.100	012.020	000.015;
000.023	000.015	000.007	011.100	012.020	000.015;
000.020	000.014	000.007	011.098	012.022	000.015;
000.009	000.015	000.008	011.098	012.022	000.015;
000.003	000.016	000.008	011.096	012.024	000.015;
000.000	000.014	000.008	011.096	012.024	000.015;
000.028	000.015	000.008	011.096	012.024	000.015;
000.012	000.016	000.008	011.094	012.026	000.015;
000.014	000.017	000.009	011.094	012.026	000.015;
000.014	000.016	000.009	011.094	012.026	000.015;
-000.002	000.016	000.009	011.092	012.028	000.015;
000.010	000.015	000.009	011.092	012.028	000.015;
000.029	000.015	000.010	011.092	012.028	000.015;
000.012	000.016	000.010	011.090	012.030	000.015;
000.012	000.017	000.010	011.090	012.030	000.015;
-000.000	000.015	000.010	011.090	012.030	000.015;
000.018	000.016	000.010	011.090	012.030	000.015;
000.026	000.015	000.011	011.088	012.032	000.015;
000.010	000.014	000.011	011.088	012.032	000.015;
000.014	000.014	000.011	011.086	012.034	000.015;
000.002	000.015	000.011	011.086	012.034	000.015;
000.022	000.015	000.011	011.086	012.034	000.015;
000.018	000.014	000.012	011.086	012.034	000.015;
000.017	000.013	000.012	011.084	012.036	000.015;
000.018	000.013	000.012	011.084	012.036	000.015;
000.001	000.011	000.012	011.082	012.038	000.015;
000.021	000.011	000.012	011.084	012.036	000.015;
000.020	000.011	000.013	011.082	012.038	000.015;
000.020	000.011	000.013	011.082	012.038	000.015;
000.016	000.009	000.013	011.080	012.040	000.015;
000.005	000.009	000.013	011.080	012.040	000.015;
000.025	000.007	000.013	011.080	012.040	000.015;
000.021	000.006	000.014	011.080	012.040	000.015;
000.023	000.006	000.014	011.078	012.042	000.015;
000.015	000.006	000.014	011.078	012.042	000.015;
000.006	000.006	000.014	011.078	012.042	000.015;
000.028	000.004	000.014	011.078	012.042	000.015;
000.021	000.003	000.014	011.078	012.042	000.015;
000.016	000.003	000.014	011.076	012.044	000.015;
000.014	000.003	000.014	011.076	012.044	000.015;
000.010	000.001	000.014	011.076	012.044	000.015;
000.024	000.000	000.015	011.076	012.044	000.015;
000.018	000.000	000.015	011.076	012.044	000.015;
000.017	-000.001	000.015	011.076	012.044	000.015;
000.010	-000.002	000.015	011.076	012.044	000.015;
000.011	-000.001	000.014	011.076	012.044	000.015;
000.024	-000.001	000.015	011.076	012.044	000.015;
000.023	-000.002	000.015	011.076	012.044	000.015;
000.014	-000.003	000.015	011.076	012.044	000.015;
000.016	-000.003	000.015	011.076	012.044	000.015;
000.015	-000.004	000.015	011.076	012.044	000.015;
000.021	-000.005	000.015	011.076	012.044	000.015;
000.019	-000.005	000.015	011.076	012.044	000.015;
000.019	-000.005	000.015	011.076	012.044	000.015;
000.012	-000.006	000.015	011.076	012.044	000.015;
000.012	-000.006	000.015	011.076	012.044	000.015;
000.025	-000.008	000.015	011.076	012.044	000.015;
000.019	-000.009	000.015	011.076	012.044	000.015;
000.019	-000.009	000.015	011.076	012.044	000.015;
000.018	-000.010	000.015	011.076	012.044	000.015;
000.013	-000.009	000.015	011.076	012.044	000.015;
000.015	-000.011	000.014	011.076	012.044	000.015;
000.018	-000.011	000.014	011.076	012.044	000.015;
000.020	-000.012	000.014	011.076	012.044	000.015;
000.013	-000.012	000.014	011.076	012.044	000.015;
000.014	-000.013	000.014	011.076	012.044	000.015;
000.008	-000.014	000.014	011.078	012.042	000.015;
000.018	-000.013	000.014	011.078	012.042	000.015;
000.019	-000.015	000.014	011.078	012.042	000.015;
000.014	-000.015	000.014	011.078	012.042	000.015;
000.009	-000.016	000.013	011.078	012.042	000.015;
000.012	-000.018	000.013	011.080	012.040	000.015;
000.018	-000.018	000.013	011.080	012.040	000.015;
000.019	-000.018	000.013	011.080	012.040	000.015;
000.016	-000.019	000.013	011.080	012.040	000.015;
000.008	-000.020	000.013	011.080	012.040	000.015;
000.014	-000.022	000.012	011.082	012.038	000.015;
000.014	-000.022	000.012	011.082	012.038	000.015;
000.020	-000.022	000.012	011.084	012.036	000.015;
000.011	-000.024	000.012	011.084	012.036	000.015;
000.009	-000.023	000.012	011.084	012.036	000.015;
000.015	-000.022	000.011	011.084	012.036	000.015;
000.014	-000.025	000.011	011.086	012.034	000.015;
000.015	-000.026	000.011	011.086	012.034	000.015;
000.010	-000.026	000.011	011.086	012.034	000.015;
000.007	-000.026	000.010	011.088	012.032	000.015;
000.010	-000.027	000.010	011.088	012.032	000.015;
000.016	-000.026	000.010	011.090	012.030	000.015;
000.014	-000.028	000.010	011.090	012.030	000.015;
000.014	-000.029	000.010	011.090	012.030	000.015;
000.007	-000.029	000.009	011.090	012.030	000.015;
000.009	-000.029	000.009	011.092	012.028	000.015;
000.014	-000.030	000.009	011.092	012.028	000.015;
000.011	-000.030	000.008	011.094	012.026	000.015;
000.009	-000.030	000.008	011.094	012.026	000.015;
000.005	-000.029	000.008	011.096	012.024	000.015;
000.009	-000.031	000.008	011.096	012.024	000.015;
000.012	-000.031	000.007	011.096	012.024	000.015;
000.013	-000.031	000.007	011.098	012.022	000.015;
000.001	-000.031	000.007	011.098	012.022	000.015;
000.002	-000.031	000.006	011.100	012.020	000.015;
000.005	-000.031	000.006	011.100	012.020	000.015;
000.013	-000.030	000.006	011.102	012.018	000.015;
000.012	-000.030	000.006	011.102	012.018	000.015;
-000.002	-000.030	000.005	011.102	012.018	000.015;
000.002	-000.029	000.005	011.104	012.016	000.015;
000.006	-000.029	000.005	011.106	012.014	000.015;
000.006	-000.029	000.004	011.106	012.014	000.015;
000.011	-000.028	000.004	011.106	012.014	000.015;
000.015	-000.027	000.004	011.108	012.012	000.015;
-000.003	-000.028	000.004	011.108	012.012	000.015;
000.003	-000.027	000.003	011.108	012.012	000.015;
000.006	-000.026	000.003	011.110	012.010	000.015;
000.011	-000.026	000.003	011.110	012.010	000.015;
000.012	-000.027	000.003	011.110	012.010	000.015;
-000.005	-000.025	000.003	011.110	012.010	000.015;
-000.000	-000.026	000.002	011.112	012.008	000.015;
000.007	-000.024	000.002	011.112	012.008	000.015;
000.011	-000.023	000.002	011.114	012.006	000.015;
000.004	-000.021	000.002	011.114	012.006	000.015;
-000.006	-000.021	000.001	011.114	012.006	000.015;
000.000	-000.021	000.001	011.116	012.004	000.015;
000.002	-000.019	000.001	011.116	012.004	000.015;
000.008	-000.017	000.001	011.116	012.004	000.015;
-000.001	-000.017	000.001	011.116	012.004	000.015;
-000.002	-000.016	000.001	011.118	012.002	000.015;
000.003	-000.014	000.000	011.118	012.002	000.015;
000.003	-000.014	000.000	011.118	012.002	000.015;
000.004	-000.013	000.000	011.118	012.002	000.015;
-000.005	-000.011	000.000	011.118	012.002	000.015;
000.001	-000.010	000.000	011.120	012.000	000.015;
000.001	-000.011	000.000	011.120	012.000	000.015;
000.001	-000.007	000.000	011.120	012.000	000.015;
000.002	-000.005	000.000	011.120	012.000	000.015;
-000.007	-000.005	000.000	011.120	012.000	000.015;
-000.000	-000.004	000.000	011.120	012.000	000.015;
000.002	-000.002	000.000	011.120	012.000	000.015;
000.004	-000.002	000.000	011.120	012.000	000.015;
000.001	-000.001	000.000	011.120	012.000	000.015;
-000.003	000.000	000.000	011.120	012.000	000.015;
000.002	000.002	000.000	011.120	012.000	000.015;
000.007	000.002	000.000	011.120	012.000	000.015;
-000.001	000.002	000.000	011.120	012.000	000.015;
-000.001	000.003	000.000	011.120	012.000	000.015;
-000.005	000.004	000.000	011.120	012.000	000.015;
000.010	000.004	000.000	011.120	012.000	000.015;
000.009	000.007	000.000	011.120	012.000	000.015;
-000.001	000.008	000.000	011.118	012.002	000.015;
-000.003	000.008	000.000	011.118	012.002	000.015;
-000.005	000.009	000.000	011.118	012.002	000.015;
000.018	000.011	000.001	011.118	012.002	000.015;
000.008	000.010	000.001	011.118	012.002	000.015;
000.001	000.012	000.001	011.116	012.004	000.015;
-000.002	000.013	000.001	011.116	012.004	000.015;
-000.001	000.013	000.001	011.116	012.004	000.015;
000.016	000.013	000.002	011.116	012.004	000.015;
000.016	000.015	000.002	011.114	012.006	000.015;
000.002	000.016	000.002	011.114	012.006	000.015;
000.008	000.015	000.002	011.112	012.008	000.015;
-000.005	000.016	000.002	011.112	012.008	000.015;
000.004	000.017	000.003	011.112	012.008	000.015;
000.017	000.019	000.003	011.112	012.008	000.015;
000.000	000.018	000.003	011.110	012.010	000.015;
000.010	000.019	000.004	011.110	012.010	000.015;
-000.007	000.019	000.004	011.108	012.012	000.015;
000.008	000.019	000.004	011.108	012.012	000.015;
000.016	000.021	000.004	011.108	012.012	000.015;
000.004	000.023	000.004	011.106	012.014	000.015;
000.009	000.021	000.005	011.106	012.014	000.015;
-000.001	000.021	000.005	011.106	012.014	000.015;
000.020	000.021	000.005	011.104	012.016	000.015;
000.008	000.022	000.006	011.104	012.016	000.015;
000.008	000.021	000.006	011.102	012.018	000.015;
000.005	000.022	000.006	011.102	012.018	000.015;
000.005	000.023	000.006	011.102	012.018	000.015;
000.020	000.023	000.007	011.100	012.020	000.015;
000.006	000.022	000.007	011.100	012.020	000.015;
000.010	000.022	000.007	011.098	012.022	000.015;
000.001	000.021	000.007	011.098	012.022	000.015;
000.012	000.022	000.008	011.098	012.022	000.015;
000.019	000.022	000.008	011.096	012.024	000.015;
000.005	000.022	000.008	011.096	012.024	000.015;
000.010	000.021	000.009	011.094	012.026	000.015;
000.004	000.020	000.009	011.094	012.026	000.015;
000.026	000.020	000.009	011.094	012.026	000.015;
000.013	000.019	000.009	011.092	012.028	000.015;
000.009	000.018	000.010	011.092	012.028	000.015;
000.013	000.018	000.010	011.090	012.030	000.015;
000.006	000.018	000.010	011.090	012.030	000.015;
000.028	000.016	000.010	011.090	012.030	000.015;
000.021	000.016	000.011	011.088	012.032	000.015;
000.012	000.015	000.011	011.086	012.034	000.015;
000.008	000.015	000.011	011.086	012.034	000.015;
000.012	000.013	000.011	011.086	012.034	000.015;
000.033	000.013	000.012	011.086	012.034	000.015;
000.020	000.012	000.012	011.084	012.036	000.015;
000.011	000.010	000.012	011.084	012.036	000.015;
000.006	000.010	000.012	011.082	012.038	000.015;
000.0	012.014	000.015;
000.082	012.038	000.015;
000.031	000.008	000.013	011.082	012.038	000.015;
000.018	000.008	000.013	011.082	8	-000.012	000.004	011.108	012.012	000.015;
000.000	-000.011	000.004	011.108	012.012	000.015;
-000.001	-000.011	000.004	011.108	012.012	000.015;
000.017	-000.010	000.004	011.108	012.012	000.015;
000.002	-000.008	000.004	011.108	012.012	000.015;
000.004	-000.008	000.004	011.108	012.012	000.015;
000.000	-000.007	000.004	011.108	012.012	000.015;
000.005	-000.006	000.003	011.108	012.012	000.015;
000.016	-000.006	000.004	011.110	012.010	000.015;
000.000	-000.007	000.003	011.108	012.012	000.015;
000.001	-000.005	000.003	011.110	012.010	000.015;
-000.002	-000.004	000.003	011.110	012.010	000.015;
000.013	-000.003	000.003	011.110	012.010	000.015;
000.014	-000.002	000.004	011.110	012.010	000.015;
000.002	-000.001	000.004	011.108	012.012	000.015;
-000.003	-000.000	000.003	011.108	012.012	000.015;
-000.001	-000.002	000.003	011.110	012.010	000.015;
000.020	-000.001	000.004	011.110	012.010	000.015;
000.009	-000.000	000.004	011.108	012.012	000.015;
000.007	-000.001	000.004	011.108	012.012	000.015;
-000.000	000.000	000.004	011.108	012.012	000.015;
-000.001	000.001	000.004	011.108	012.012	000.015;
-000.001	000.001	000.003	011.108	012.012	000.015;
000.018	000.000	000.004	011.110	012.010	000.015;
000.003	000.001	000.004	011.108	012.012	000.015;
000.010	000.002	000.004	011.108	012.012	000.015;
-000.002	000.002	000.004	011.108	012.012	000.015;
000.006	000.003	000.004	011.108	012.012	000.015;
000.019	000.004	000.004	011.108	012.012	000.015;
000.000	000.004	000.004	011.106	012.014	000.015;
000.004	000.003	000.004	011.108	012.012	000.015;
-000.003	000.005	000.004	011.106	012.014	000.015;
000.013	000.006	000.004	011.108	012.012	000.015;
000.008	000.007	000.004	011.106	012.014	000.015;
000.003	000.008	000.005	011.106	012.014	000.015;
000.000	000.009	000.005	011.106	012.014	000.015;
000.004	000.008	000.005	011.106	012.014	000.015;
000.016	000.011	000.005	011.106	012.014	000.015;
-000.000	000.012	000.005	011.104	012.016	000.015;
000.007	000.012	000.005	011.104	012.016	000.015;
-000.000	000.011	000.005	011.104	012.016	000.015;
000.012	000.012	000.005	011.104	012.016	000.015;
000.014	000.013	000.006	011.104	012.016	000.015;
000.000	000.012	000.006	011.102	012.018	000.015;
000.011	000.014	000.006	011.102	012.018	000.015;
-000.004	000.015	000.006	011.102	012.018	000.015;
