000.022	000.000	000.011	010.670	011.650	-002.481	
000.006	000.001	000.011	010.670	011.650	-002.492	
000.016	000.001	000.011	010.670	011.650	-002.504	
000.020	000.000	000.011	010.670	011.650	-002.516	
000.007	-000.000	000.011	010.668	011.652	-002.527	
000.014	-000.000	000.011	010.668	011.652	-002.539	
000.021	000.000	000.012	010.668	011.652	-002.551	
000.007	-000.000	000.011	010.668	011.652	-002.563	
000.014	-000.000	000.011	010.668	011.652	-002.575	
000.019	-000.000	000.012	010.668	011.652	-002.587	
000.008	-000.000	000.012	010.668	011.652	-002.599	
000.013	-000.000	000.012	010.668	011.652	-002.611	
000.019	-000.001	000.012	010.668	011.652	-002.624	
000.007	-000.002	000.012	010.666	011.654	-002.636	
000.011	-000.002	000.012	010.666	011.654	-002.648	
000.023	-000.002	000.012	010.666	011.654	-002.660	
000.003	-000.002	000.012	010.666	011.654	-002.672	
000.010	-000.002	000.012	010.666	011.654	-002.684	
000.022	-000.003	000.012	010.666	011.654	-002.696	
000.010	-000.003	000.012	010.666	011.654	-002.708	
000.011	-000.003	000.012	010.666	011.654	-002.720	
000.021	-000.003	000.012	010.666	011.654	-002.733	
000.009	-000.004	000.012	010.666	011.654	-002.745	
000.015	-000.004	000.012	010.666	011.654	-002.757	
000.012	-000.005	000.012	010.664	011.656	-002.769	
000.013	-000.005	000.012	010.664	011.656	-002.781	
000.012	-000.005	000.012	010.664	011.656	-002.793	
000.010	-000.006	000.011	010.664	011.656	-002.805	
000.012	-000.005	000.011	010.664	011.656	-002.817	
000.013	-000.006	000.011	010.664	011.656	-002.828	
000.009	-000.006	000.011	010.664	011.656	-002.840	
000.009	-000.006	000.011	010.664	011.656	-002.852	
000.014	-000.008	000.011	010.664	011.656	-002.863	
000.013	-000.007	000.011	010.664	011.656	-002.875	
000.010	-000.008	000.011	010.664	011.656	-002.886	
000.015	-000.007	000.011	010.664	011.656	-002.898	
000.012	-000.009	000.011	010.664	011.656	-002.909	
000.009	-000.009	000.011	010.664	011.656	-002.921	
000.015	-000.009	000.011	010.664	011.656	-002.932	
000.015	-000.010	000.011	010.664	011.656	-002.943	
000.009	-000.010	000.011	010.664	011.656	-002.954	
000.012	-000.010	000.011	010.664	011.656	-002.965	
000.014	-000.010	000.011	010.664	011.656	-002.976	
000.010	-000.010	000.010	010.664	011.656	-002.987	
000.013	-000.011	000.010	010.664	011.656	-002.998	
000.014	-000.011	000.010	010.664	011.656	-003.009	
000.012	-000.011	000.010	010.664	011.656	-003.019	
000.011	-000.011	000.010	010.664	011.656	-003.030	
000.014	-000.011	000.010	010.664	011.656	-003.041	
000.012	-000.012	000.010	010.662	011.658	-003.051	
000.010	-000.012	000.010	010.662	011.658	-003.061	
000.014	-000.013	000.010	010.662	011.658	-003.072	
000.011	-000.013	000.010	010.662	011.658	-003.082	
000.005	-000.013	000.009	010.662	011.658	-003.092	
000.014	-000.013	000.009	010.662	011.658	-003.102	
000.012	-000.013	000.009	010.662	011.658	-003.112	
000.008	-000.014	000.009	010.662	011.658	-003.121	
000.011	-000.013	000.009	010.662	011.658	-003.131	
000.014	-000.014	000.009	010.662	011.658	-003.141	
000.009	-000.014	000.009	010.662	011.658	-003.150	
000.011	-000.014	000.009	010.662	011.658	-003.159	
000.016	-000.014	000.009	010.662	011.658	-003.169	
000.009	-000.014	000.009	010.662	011.658	-003.178	
000.009	-000.015	000.009	010.662	011.658	-003.187	
000.014	-000.016	000.008	010.662	011.658	-003.196	
000.007	-000.016	000.008	010.662	011.658	-003.205	
000.010	-000.016	000.008	010.662	011.658	-003.213	
000.014	-000.016	000.008	010.664	011.656	-003.222	
000.008	-000.016	000.008	010.664	011.656	-003.230	
000.006	-000.016	000.008	010.664	011.656	-003.238	
000.014	-000.018	000.008	010.664	011.656	-003.247	
000.009	-000.018	000.008	010.664	011.656	-003.255	
000.009	-000.017	000.007	010.664	011.656	-003.262	
000.014	-000.018	000.007	010.664	011.656	-003.270	
000.007	-000.017	000.007	010.664	011.656	-003.278	
000.007	-000.018	000.007	010.664	011.656	-003.285	
000.010	-000.018	000.007	010.664	011.656	-003.293	
000.005	-000.018	000.007	010.664	011.656	-003.300	
000.005	-000.019	000.006	010.664	011.656	-003.307	
000.008	-000.018	000.006	010.664	011.656	-003.314	
000.006	-000.016	000.006	010.664	011.656	-003.320	
000.006	-000.018	000.006	010.664	011.656	-003.327	
000.006	-000.019	000.006	010.664	011.656	-003.333	
000.007	-000.018	000.006	010.664	011.656	-003.339	
000.005	-000.018	000.005	010.664	011.656	-003.345	
000.008	-000.018	000.005	010.664	011.656	-003.350	
000.003	-000.017	000.005	010.664	011.656	-003.356	
000.003	-000.018	000.005	010.666	011.654	-003.361	
000.007	-000.017	000.005	010.666	011.654	-003.366	
000.006	-000.017	000.005	010.666	011.654	-003.372	
000.002	-000.017	000.004	010.666	011.654	-003.376	
000.007	-000.016	000.004	010.666	011.654	-003.381	
000.005	-000.017	000.004	010.666	011.654	-003.386	
000.004	-000.015	000.004	010.666	011.654	-003.390	
000.003	-000.016	000.004	010.666	011.654	-003.394	
000.003	-000.016	000.004	010.666	011.654	-003.398	
000.003	-000.016	000.003	010.666	011.654	-003.402	
000.007	-000.015	000.003	010.666	011.654	-003.406	
000.003	-000.015	000.003	010.666	011.654	-003.410	
000.003	-000.014	000.003	010.666	011.654	-003.413	
000.006	-000.014	000.003	010.668	011.652	-003.417	
000.004	-000.014	000.003	010.668	011.652	-003.420	
000.002	-000.014	000.003	010.668	011.652	-003.423	
000.003	-000.014	000.003	010.668	011.652	-003.426	
000.002	-000.014	000.002	010.668	011.652	-003.429	
000.000	-000.012	000.002	010.668	011.652	-003.431	
000.007	-000.012	000.002	010.668	011.652	-003.434	
000.002	-000.011	000.002	010.668	011.652	-003.437	
000.000	-000.012	000.002	010.668	011.652	-003.439	
000.007	-000.012	000.002	010.668	011.652	-003.441	
000.001	-000.010	000.002	010.668	011.652	-003.444	
000.001	-000.010	000.002	010.668	011.652	-003.446	
000.008	-000.010	000.002	010.668	011.652	-003.448	
-000.001	-000.010	000.001	010.668	011.652	-003.450	
000.001	-000.010	000.001	010.668	011.652	-003.452	
000.005	-000.010	000.001	010.668	011.652	-003.454	
-000.000	-000.009	000.001	010.668	011.652	-003.455	
-000.000	-000.008	000.001	010.668	011.652	-003.457	
000.010	-000.008	000.001	010.670	011.650	-003.459	
-000.005	-000.007	000.001	010.668	011.652	-003.460	
-000.003	-000.007	000.001	010.670	011.650	-003.461	
000.011	-000.008	000.001	010.670	011.650	-003.463	
-000.004	-000.006	000.001	010.670	011.650	-003.464	
-000.000	-000.007	000.001	010.670	011.650	-003.465	
000.009	-000.006	000.001	010.670	011.650	-003.466	
-000.004	-000.005	000.001	010.670	011.650	-003.467	
-000.002	-000.006	000.000	010.670	011.650	-003.468	
000.007	-000.005	000.000	010.670	011.650	-003.469	
-000.001	-000.005	000.000	010.670	011.650	-003.4758	-003.673	
000.002	000.003	000.005	010.662	011.658	-003.678	
000.015	000.002	000.005	010.662	011.658	-003.683	
000.008	000.001	000.005	010.660	011.660	-003.689	
000.003	000.001	000.005	010.660	011.660	-003.694	
000.009	000.001	000.005	010.660	011.660	-003.700	
000.000	000.001	000.005	010.660	011.660	-003.705	
000.000	000.001	000.005	010.660	011.660	-003.711	
000.013	000.000	000.005	010.660	011.660	-003.716	
000.005	000.000	000.005	010.660	011.660	-003.722	
000.003	-000.000	000.005	010.660	011.660	-003.727	
000.015	-000.001	000.005	010.660	011.660	-003.733	
000.006	-000.000	000.005	010.660	011.660	-003.739	
000.006	-000.000	000.005	010.660	011.660	-003.744	
000.016	-000.000	000.005	010.660	011.660	-003.750	
000.001	-000.001	000.005	010.660	011.660	-003.756	
000.003	-000.002	000.005	010.660	011.660	-003.762	
000.015	-000.002	000.005	010.660	011.660	-003.768	
000.003	-000.002	000.005	010.658	011.662	-003.773	
000.001	-000.002	000.005	010.658	011.662	-003.779	
000.016	-000.003	000.005	010.658	011.662	-003.785	
000.004	-000.004	000.005	010.658	011.662	-003.791	
000.004	-000.005	000.005	010.658	011.662	-003.797	
000.004	-000.006	000.005	010.658	011.662	-003.802	
000.017	-000.008	000.005	010.658	011.662	-003.808	
000.007	-000.010	000.005	010.658	011.662	-003.814	
000.010	-000.015	000.005	010.658	011.662	-003.820	
000.014	-000.018	000.005	010.658	011.662	-003.825	
000.006	-000.022	000.005	010.658	011.662	-003.831	
000.006	-000.026	000.005	010.658	011.662	-003.836	
000.015	-000.030	000.005	010.658	011.662	-003.841	
000.005	-000.034	000.004	010.658	011.662	-003.846	
000.003	-000.037	000.004	010.660	011.660	-003.851	
000.017	-000.042	000.004	010.660	011.660	-003.855	
000.010	-000.047	000.003	010.660	011.660	-003.859	
-000.003	-000.051	000.003	010.660	011.660	-003.862	
000.016	-000.058	000.002	010.660	011.660	-003.865	
000.013	-000.063	000.002	010.662	011.658	-003.868	
-000.008	-000.069	000.001	010.662	011.658	-003.869	
000.014	-000.073	000.001	010.664	011.656	-003.870	
000.014	-000.085	000.000	010.664	011.656	-003.871	
-000.016	-000.090	-000.000	010.664	011.656	-003.870	
000.008	-000.096	-000.001	010.666	011.654	-003.869	
000.012	-000.101	-000.002	010.668	011.652	-003.867	
-000.023	-000.105	-000.003	010.668	011.652	-003.863	
000.006	-000.110	-000.004	010.670	011.650	-003.859	
000.006	-000.113	-000.005	010.672	011.648	-003.854	
-000.030	-000.116	-000.006	010.672	011.648	-003.847	
000.000	-000.118	-000.007	010.676	011.644	-003.839	
000.000	-000.118	-000.008	010.676	011.644	-003.830	
-000.029	-000.118	-000.010	010.678	011.642	-003.819	
-000.009	-000.116	-000.011	010.680	011.640	-003.808	
-000.006	-000.115	-000.012	010.682	011.638	-003.795	
-000.026	-000.113	-000.014	010.684	011.636	-003.781	
-000.016	-000.110	-000.015	010.686	011.634	-003.766	
-000.009	-000.108	-000.016	010.688	011.632	-003.749	
-000.017	-000.102	-000.017	010.688	011.632	-003.732	
-000.021	-000.099	-000.018	010.690	011.630	-003.714	
-000.017	-000.095	-000.019	010.692	011.628	-003.695	
-000.022	-000.092	-000.020	010.694	011.626	-003.675	
-000.023	-000.089	-000.021	010.696	011.624	-003.654	
-000.024	-000.086	-000.022	010.696	011.624	-003.631	
-000.028	-000.083	-000.022	010.698	011.622	-003.609	
-000.029	-000.080	-000.023	010.700	011.620	-003.585	
-000.027	-000.076	-000.024	010.702	011.618	-003.560	
-000.033	-000.072	-000.025	010.704	011.616	-003.534	
-000.029	-000.067	-000.026	010.704	011.616	-003.508	
-000.027	-000.064	-000.026	010.706	011.614	-003.481	
-000.035	-000.060	-000.027	010.708	011.612	-003.453	
-000.033	-000.056	-000.028	010.708	011.612	-003.425	
-000.028	-000.052	-000.028	010.710	011.610	-003.396	
-000.035	-000.042	-000.029	010.712	011.608	-003.367	
-000.035	-000.038	-000.029	010.712	011.608	-003.337	
-000.033	-000.032	-000.030	010.714	011.606	-003.306	
-000.033	-000.028	-000.030	010.714	011.606	-003.275	
-000.035	-000.024	-000.031	010.716	011.604	-003.244	
-000.032	-000.019	-000.031	010.716	011.604	-003.213	
-000.038	-000.013	-000.031	010.718	011.602	-003.182	
-000.041	-000.008	-000.031	010.718	011.602	-003.150	
-000.031	-000.004	-000.031	010.718	011.602	-003.118	
-000.041	000.000	-000.032	010.720	011.600	-003.086	
-000.045	000.005	-000.032	010.720	011.600	-003.054	
-000.029	000.009	-000.032	010.720	011.600	-003.021	
-000.046	000.014	-000.032	010.720	011.600	-002.989	
-000.041	000.019	-000.032	010.720	011.600	-002.957	
-000.031	000.023	-000.032	010.720	011.600	-002.925	
-000.046	000.031	-000.032	010.720	011.600	-002.893	
-000.036	000.036	-000.031	010.720	011.600	-002.861	
-000.026	000.040	-000.031	010.720	011.600	-002.830	
-000.044	000.044	-000.031	010.720	011.600	-002.799	
-000.036	000.049	-000.030	010.720	011.600	-002.768	
-000.022	000.052	-000.030	010.720	011.600	-002.738	
-000.039	000.055	-000.029	010.720	011.600	-002.708	
-000.032	000.058	-000.029	010.720	011.600	-002.679	
-000.015	000.061	-000.028	010.720	011.600	-002.651	
-000.030	000.065	-000.027	010.720	011.600	-002.623	
-000.031	000.069	-000.027	010.720	011.600	-002.596	
-000.018	000.072	-000.026	010.720	011.600	-002.570	
-000.018	000.075	-000.025	010.720	011.600	-002.544	
-000.030	000.077	-000.024	010.718	011.602	-002.520	
-000.026	000.080	-000.023	010.718	011.602	-002.496	
-000.005	000.083	-000.022	010.718	011.602	-002.473	
-000.029	000.088	-000.021	010.716	011.604	-002.451	
-000.034	000.090	-000.021	010.716	011.604	-002.430	
000.005	000.091	-000.019	010.714	011.606	-002.410	
-000.019	000.094	-000.018	010.714	011.606	-002.391	
-000.036	000.096	-000.018	010.712	011.608	-002.373	
000.004	000.098	-000.016	010.712	011.608	-002.356	
-000.012	000.099	-000.015	010.710	011.610	-002.340	
-000.027	000.101	-000.015	010.708	011.612	-002.325	
000.007	000.103	-000.013	010.708	011.612	-002.311	
-000.005	000.105	-000.012	010.706	011.614	-002.298	
-000.018	000.105	-000.011	010.704	011.616	-002.287	
-000.004	000.106	-000.010	010.704	011.616	-002.276	
000.000	000.107	-000.009	010.702	011.618	-002.267	
-000.003	000.109	-000.007	010.700	011.620	-002.259	
-000.013	000.109	-000.006	010.700	011.620	-002.252	
000.006	000.112	-000.005	010.698	011.622	-002.247	
000.000	000.111	-000.004	010.696	011.624	-002.243	
-000.017	000.111	-000.003	010.694	011.626	-002.239	
000.013	000.112	-000.002	010.694	011.626	-002.237	
000.013	000.113	-000.000	010.692	011.628	-002.236	
000.009	000.113	000.000	010.690	011.630	-002.237	
-000.010	000.113	000.001	010.688	011.632	-002.238	
000.016	000.113	000.002	010.686	011.634	-002.241	
000.020	000.113	000.004	010.684	011.636	-002.246	
-000.008	000.112	000.005	010.682	011.638	-002.251	
000.017	000.112	000.006	010.682	011.638	-002.258	
000.029	000.112	000.008	010.680	011.640	-002.266	
-000.006	000.112	000.009	010.678	011.642	-002.275	
000.018	000.110	000.010	010.676	011.644	-002.285	
000.039	000.108	000.011	010.674	011.646	-002.297	
-000.001	000.104	000.012	010.672	011.648	-002.310	
000.019	000.104	000.013	010.670	011.650	-002.324	
000.046	000.102	000.015	010.668	011.652	-002.339	
000.006	000.099	000.016	010.666	011.654	-002.355	
000.025	000.096	000.017	010.666	011.654	-002.373	
000.046	000.095	000.018	010.664	011.656	-002.392	
000.008	000.091	000.019	010.660	011.660	-002.411	
000.027	000.088	000.020	010.660	011.660	-002.432	
000.044	000.086	000.021	010.658	011.662	-002.454	
000.012	000.083	000.022	010.656	011.664	-002.477	
000.029	000.081	000.023	010.654	011.666	-002.500	
000.048	000.077	000.024	010.654	011.666	-002.525	
000.013	000.073	000.025	010.652	011.668	-002.550	
000.030	000.071	000.026	010.650	011.670	-002.576	
000.052	000.068	000.027	010.648	011.672	-002.604	
000.020	000.060	000.027	010.646	011.674	-002.631	
000.033	000.056	000.028	010.646	011.674	-002.660	
000.051	000.055	000.029	010.644	011.676	-002.689	
000.023	000.050	000.029	010.642	011.678	-002.719	
000.032	000.047	000.030	010.642	011.678	-002.749	
000.050	000.044	000.031	010.640	011.680	-002.781	
000.026	000.039	000.031	010.638	011.682	-002.812	
000.037	000.037	000.031	010.638	011.682	-002.844	
000.049	000.032	000.032	010.636	011.684	-002.877	
000.032	000.028	000.032	010.636	011.684	-002.910	
000.034	000.025	000.033	010.634	011.686	-002.943	
000.049	000.020	000.033	010.634	011.686	-002.976	
000.038	000.017	000.033	010.632	011.688	-003.010	
000.033	000.013	000.034	010.632	011.688	-003.045	
000.046	000.009	000.034	010.632	011.688	-003.079	
000.041	000.005	000.034	010.630	011.690	-003.114	
000.036	-000.002	000.034	010.630	011.690	-003.148	
000.047	-000.007	000.034	010.628	011.692	-003.183	
000.037	-000.010	000.034	010.628	011.692	-003.218	
000.034	-000.013	000.034	010.628	011.692	-003.252	
000.046	-000.017	000.034	010.628	011.692	-003.287	
000.039	-000.021	000.034	010.626	011.694	-003.322	
000.034	-000.025	000.034	010.626	011.694	-003.356	
000.041	-000.028	000.034	010.626	011.694	-003.390	
000.041	-000.032	000.034	010.626	011.694	-003.424	
000.045	-000.035	000.033	010.626	011.694	-003.458	
000.032	-000.038	000.033	010.626	011.694	-003.492	
000.034	-000.042	000.033	010.626	011.694	-003.525	
000.053	-000.044	000.033	010.626	011.694	-003.558	
000.033	-000.048	000.032	010.626	011.694	-003.591	
000.023	-000.051	000.031	010.626	011.694	-003.622	
000.050	-000.057	000.031	010.626	011.694	-003.654	
000.035	-000.059	000.031	010.626	011.694	-003.685	
000.018	-000.062	000.030	010.626	011.694	-003.716	
000.049	-000.065	000.030	010.626	011.694	-003.746	
000.036	-000.068	000.029	010.626	011.3.525	
.775	
000.020	-000.072	000.028	010.626	011.694	-003.804	
000.041	-000.073	000.028	010.628	011.692	-003.832	
000.033	019	-000.025	010.706	011.614	-003.448	
-000.029	000.023	-000.025	010.706	011.614	-003.423	
-000.022	000.026	-000.025	010.706	011.614	-003.398	
-000.018	000.029	-000.024	010.706	011.614	-003.373	
-000.027	000.031	-000.024	010.706	011.614	-003.349	
-000.026	000.033	-000.024	010.706	011.614	-003.325	
-000.015	000.036	-000.023	010.706	011.614	-003.301	
-000.026	000.038	-000.023	010.706	011.614	-003.278	
-000.029	000.044	-000.022	010.706	011.614	-003.255	
-000.029	000.047	-000.022	010.706	011.614	-003.233	
-000.009	000.049	-000.021	010.706	011.614	-003.211	
-000.025	000.051	-000.021	010.704	011.616	-003.189	
-000.032	000.054	-000.021	010.704	011.616	-003.168	
